code;url;product_name;brands;stores;nutrition_grade_fr;main_category_fr;countries_fr;energy_100g;fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;image_url;image_small_url;last_modified_t
20084134;http://world-fr.openfoodfacts.org/produit/20084134/petit-clown-chocolat-au-lait-sondey;Petit clown Chocolat au lait;Sondey;Lidl;e;Biscuits;France;2079.0;23.0;64.0;34.0;2.5;7.3;0.48;http://fr.openfoodfacts.org/images/products/20084134/front.20.400.jpg;http://fr.openfoodfacts.org/images/products/20084134/front.20.200.jpg;1505301666
20092924;http://world-fr.openfoodfacts.org/produit/20092924/craquante-saveur-sour-cream-cheese-crusti-croc;Craquante saveur sour cream & cheese;Crusti Croc;Lidl;d;Chips et frites;France;2251.0;34.0;50.5;3.3;;6.0;1.78;http://fr.openfoodfacts.org/images/products/20092924/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20092924/front.6.200.jpg;1496415062
20093709;http://world-fr.openfoodfacts.org/produit/20093709/galettes-bretonnes-saveurs-de-nos-regions;Galettes Bretonnes;Saveurs de nos régions;LIDL;e;Biscuits;France;2013.0;19.0;70.0;30.0;2.0;6.0;1.26;http://fr.openfoodfacts.org/images/products/20093709/front.23.400.jpg;http://fr.openfoodfacts.org/images/products/20093709/front.23.200.jpg;1498384569
20095000;http://world-fr.openfoodfacts.org/produit/20095000/craquante-nature-crusti-croc;Craquante nature;Crusti Croc;Lidl;c;Chips et frites;France;2259.0;34.0;50.5;0.5;4.0;6.0;1.5;http://fr.openfoodfacts.org/images/products/20095000/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/20095000/front.8.200.jpg;1507648508
20100940;http://world-fr.openfoodfacts.org/produit/20100940/petit-clown-chocolat-au-lait-sondey;Petit Clown Chocolat au lait;Sondey;Lidl;e;Biscuits;France;2083.0;23.0;64.0;34.0;;7.3;0.48;http://fr.openfoodfacts.org/images/products/20100940/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/20100940/front.8.200.jpg;1489761008
20103767;http://world-fr.openfoodfacts.org/produit/20103767/chips-a-la-crevette-crusti-croc;Chips à la crevette;Crusti Croc,Vitasia;Lidl;e;Chips et frites;France;2377.0;38.3;53.5;6.3;0.0;1.7;2.15;http://fr.openfoodfacts.org/images/products/20103767/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20103767/front.6.200.jpg;1514720210
20127541;http://world-fr.openfoodfacts.org/produit/20127541/petit-beurre-au-chocolat-noir-delicia;Petit Beurre au Chocolat Noir;Delicia;Norma;e;Biscuits;France;2035.0;22.1;63.5;37.0;4.1;6.2;0.6502399999999999;http://fr.openfoodfacts.org/images/products/20127541/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/20127541/front.10.200.jpg;1458673399
20132170;http://world-fr.openfoodfacts.org/produit/20132170/speculoos-sondey;Spéculoos;Sondey,Belgix;Lidl;e;Biscuits;France;2025.0;18.0;74.0;34.0;1.7;5.7;0.85;http://fr.openfoodfacts.org/images/products/20132170/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/20132170/front.7.200.jpg;1513154707
20136307;http://world-fr.openfoodfacts.org/produit/20136307/brasilia-catago;Brasilia;Catago;;e;Biscuits;France;2253.0;31.0;58.1;55.6;;5.4;0.14;http://fr.openfoodfacts.org/images/products/20136307/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/20136307/front.5.200.jpg;1461481592
20136338;http://world-fr.openfoodfacts.org/produit/20136338/truffino-chocolat-noir-catago;Truffino Chocolat Noir;Catago,Sondey,Lidl;;e;Biscuits;France;2226.0;30.7;56.2;42.2;;5.3;0.13;http://fr.openfoodfacts.org/images/products/20136338/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/20136338/front.3.200.jpg;1512300086
20136369;http://world-fr.openfoodfacts.org/produit/20136369/medaillon-capuccino-catago;Médaillon Capuccino;Catago;;e;Biscuits;France;2339.0;34.5;55.6;46.5;;5.6;0.18;;;1510239633
20143824;http://world-fr.openfoodfacts.org/produit/20143824/biscino-chocolat-noir-sondey;Biscino Chocolat Noir;Sondey;Lidl;e;Biscuits;France;2054.0;23.3;60.5;30.9;;6.9;0.38;http://fr.openfoodfacts.org/images/products/20143824/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/20143824/front.5.200.jpg;1510067412
20149871;http://world-fr.openfoodfacts.org/produit/20149871/petit-clown-noir-sondey;Petit Clown Noir;Sondey;Lidl;e;Biscuits;France;2069.0;23.0;63.0;32.0;;7.0;0.43;http://fr.openfoodfacts.org/images/products/20149871/front.16.400.jpg;http://fr.openfoodfacts.org/images/products/20149871/front.16.200.jpg;1483094792
20149888;http://world-fr.openfoodfacts.org/produit/20149888/petit-arlequin-chocolat-noir-sondey;Petit Arlequin Chocolat noir;Sondey;Lidl;e;Biscuits;France;2027.0;23.0;61.0;32.0;2.5;7.0;0.762;http://fr.openfoodfacts.org/images/products/20149888/front.11.400.jpg;http://fr.openfoodfacts.org/images/products/20149888/front.11.200.jpg;1511895868
20151140;http://world-fr.openfoodfacts.org/produit/20151140/tortilla-chips-sweet-sour-vitasia;Tortilla chips sweet&sour;Vitasia,Vitasia China;Lidl;d;Chips et frites;France;1979.0;20.0;64.4;1.5;;6.6;1.3;http://fr.openfoodfacts.org/images/products/20151140/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/20151140/front.5.200.jpg;1456744043
20154400;http://world-fr.openfoodfacts.org/produit/20154400/chips-paprika-rusti-chips;Chips Paprika;Rusti Chips;Aldi;d;Chips et frites;France;2175.0;30.0;57.0;1.8;2.7;4.4;1.778;http://fr.openfoodfacts.org/images/products/20154400/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/20154400/front.9.200.jpg;1514733125
20156060;http://world-fr.openfoodfacts.org/produit/20156060/biscuits-bio-aux-flocons-d-avoine-nappes-de-chocolat-au-lait-bio-sonne;Biscuits bio, aux flocons d'avoine nappés de chocolat au lait;Bio Sonne;Norma;e;Biscuits;France;2094.0;24.0;61.0;34.0;4.3;7.9;0.55;;;1496420602
20166168;http://world-fr.openfoodfacts.org/produit/20166168/le-sfoglie-puff-pasty-italiamo;Le Sfoglie, Puff Pasty;Italiamo;Lidl;e;Biscuits;France;2238.0;29.8;54.9;18.8;;6.7;0.77;http://fr.openfoodfacts.org/images/products/20166168/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20166168/front.6.200.jpg;1454413348
20176587;http://world-fr.openfoodfacts.org/produit/20176587/biscuits-sables-chocolat-au-lait-sondey;Biscuits sablés chocolat au lait;Sondey;Lidl;e;Biscuits;France;2160.0;26.8;60.0;24.0;2.8;7.6;1.12;http://fr.openfoodfacts.org/images/products/20176587/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/20176587/front.7.200.jpg;1491906548
20176594;http://world-fr.openfoodfacts.org/produit/20176594/grandino-chocolat-noir-sondey;Grandino chocolat noir;Sondey;Lidl;e;Biscuits;France;2132.0;26.3;58.9;21.7;;7.6;0.93;http://fr.openfoodfacts.org/images/products/20176594/front.20.400.jpg;http://fr.openfoodfacts.org/images/products/20176594/front.20.200.jpg;1461486647
20176686;http://world-fr.openfoodfacts.org/produit/20176686/couronnes-de-coco-kokoskranzen-sondey;Couronnes de coco (Kokoskranzen);Sondey;LIDL;e;Biscuits;France;1966.0;25.0;53.0;35.0;0.0;4.5;0.2;;;1495137740
20192181;http://world-fr.openfoodfacts.org/produit/20192181/pate-a-tartiner-aux-noisettes-et-gressins-nussa;Pâte à tartiner aux noisettes et Gressins;Nussa,Choco Nussa;Lidl;e;Biscuits;France;2051.0;21.9;63.6;37.6;;7.9;0.8305799999999999;http://fr.openfoodfacts.org/images/products/20192181/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/20192181/front.3.200.jpg;1423143926
20198989;http://world-fr.openfoodfacts.org/produit/20198989/biscuits-cuillers-sondey;Biscuits Cuillers;Sondey;LIDL;d;Biscuits;France;1478.0;3.4;72.0;47.0;;7.0;0.4;;;1501426094
20208887;http://world-fr.openfoodfacts.org/produit/20208887/tortilla-cheese-crousti-croc;Tortilla cheese;Crousti croc;;d;Chips et frites;France;1979.0;20.0;64.4;1.5;;6.6;1.6;;;1474221847
20211141;http://world-fr.openfoodfacts.org/produit/20211141/captain-rondo-choco-duo-sondey;Captain Rondo Choco Duo;sondey;;e;Biscuits;France;2067.0;21.0;67.0;34.0;;7.0;0.53;http://fr.openfoodfacts.org/images/products/20211141/front.11.400.jpg;http://fr.openfoodfacts.org/images/products/20211141/front.11.200.jpg;1459532854
20213671;http://world-fr.openfoodfacts.org/produit/20213671/barquettes-fraise-sondey;Barquettes fraise;Sondey,Lidl;Lidl;d;Biscuits;France;1464.0;2.1;78.0;60.0;;4.2;0.08;http://fr.openfoodfacts.org/images/products/20213671/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20213671/front.6.200.jpg;1499629202
20213688;http://world-fr.openfoodfacts.org/produit/20213688/barquettes-abricot-sondey;Barquettes Abricot;Sondey;LIDL;d;Biscuits;France;1464.0;2.1;78.0;60.0;0.0;4.4;0.1;http://fr.openfoodfacts.org/images/products/20213688/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/20213688/front.7.200.jpg;1506286709
20213695;http://world-fr.openfoodfacts.org/produit/20213695/barquettes-choco-noisette-sondey;Barquettes choco-noisette;Sondey,Lidl;Lidl;e;Biscuits;France;2025.0;23.0;62.0;48.0;;7.0;0.3;http://fr.openfoodfacts.org/images/products/20213695/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/20213695/front.12.200.jpg;1494256899
20216702;http://world-fr.openfoodfacts.org/produit/20216702/sfogliatine-glassate-italiamo;Sfogliatine Glassate;Italiamo;Lidl;e;Biscuits;France;2204.0;30.0;56.5;19.1;;6.7;0.7;;;1478799365
2022048299992;http://world-fr.openfoodfacts.org/produit/2022048299992/salted-ridged-chips-hema;Salted Ridged Chips;Hema;Hema;c;Chips et frites;France;2293.0;34.6;51.4;0.5;3.9;5.7;1.4;;;1508676762
20243319;http://world-fr.openfoodfacts.org/produit/20243319/chips-salees-crusti-croc;Chips salées;Crusti croc;Lidl;d;Chips et frites;France;2192.0;34.0;49.6;0.6;;5.9;1.3;http://fr.openfoodfacts.org/images/products/20243319/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/20243319/front.5.200.jpg;1474278626
20243326;http://world-fr.openfoodfacts.org/produit/20243326/chips-a-l-ancienne-crusti-croc;Chips à l'ancienne;crusti croc;;d;Chips et frites;France;2300.0;39.0;43.0;0.6;;5.4;1.3;http://fr.openfoodfacts.org/images/products/20243326/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/20243326/front.3.200.jpg;1439411680
20243726;http://world-fr.openfoodfacts.org/produit/20243726/chips-a-l-ancienne-nature-crusti-croc;Chips à l'ancienne nature;Crusti Croc;Lidl;d;Chips et frites;France;2300.0;39.0;43.0;0.6;;5.4;1.3004799999999999;http://fr.openfoodfacts.org/images/products/20243726/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20243726/front.6.200.jpg;1422374436
20270353;http://world-fr.openfoodfacts.org/produit/20270353/boudoirs-sondey;Boudoirs;Sondey,Délices de Kerloch;Lidl;d;Biscuits;France;1628.0;3.0;83.0;54.0;1.3;7.4;0.08;http://fr.openfoodfacts.org/images/products/20270353/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20270353/front.6.200.jpg;1509200958
20274653;http://world-fr.openfoodfacts.org/produit/20274653/boudoirs-sondey;Boudoirs;Sondey;LIDL;d;Biscuits;France;1649.0;3.0;83.0;54.0;;7.4;0.08;;;1476210228
20276607;http://world-fr.openfoodfacts.org/produit/20276607/galettes-au-beurre-catago;Galettes au beurre;Catago;Lidl;e;Biscuits;France;2014.0;16.3;74.7;42.0;1.3;5.9;0.48;http://fr.openfoodfacts.org/images/products/20276607/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20276607/front.6.200.jpg;1498210858
20297183;http://world-fr.openfoodfacts.org/produit/20297183/paprika-xxl-crusti-croc;Paprika XXL;Crusti Croc;Lidl;d;Chips et frites;France;2251.0;34.0;50.5;2.2;;6.0;1.68;;;1505566683
20302979;http://world-fr.openfoodfacts.org/produit/20302979/liodoro-amande-sondey;Liodoro Amande;Sondey;Lidl;e;Biscuits;France;2266.0;34.1;50.6;28.3;;7.0;0.43;http://fr.openfoodfacts.org/images/products/20302979/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/20302979/front.8.200.jpg;1511438458
20302993;http://world-fr.openfoodfacts.org/produit/20302993/liodoro-vanille-sondey;Liodoro Vanille;Sondey;LIDL,Lidl;e;Biscuits;France;2223.0;31.5;56.8;21.6;;4.7;0.49999999999999895;http://fr.openfoodfacts.org/images/products/20302993/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/20302993/front.5.200.jpg;1510153730
20308986;http://world-fr.openfoodfacts.org/produit/20308986/liodoro-noix-de-coco-sondey;Liodoro noix de coco;Sondey;LIDL;e;Biscuits;France;2330.0;36.0;52.0;26.2;;5.2;0.43;http://fr.openfoodfacts.org/images/products/20308986/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/20308986/front.5.200.jpg;1437154103
20316365;http://world-fr.openfoodfacts.org/produit/20316365/biscino-coeur-fondant-au-lait-sondey;Biscino coeur fondant au lait;Sondey;Lidl;e;Biscuits;France;2196.0;29.0;58.0;41.0;;7.0;0.33;http://fr.openfoodfacts.org/images/products/20316365/front.15.400.jpg;http://fr.openfoodfacts.org/images/products/20316365/front.15.200.jpg;1445764139
20332389;http://world-fr.openfoodfacts.org/produit/20332389/fines-crepes-dentelle-saveurs-de-nos-regions;Fines Crêpes Dentelle;Saveurs de nos Régions,Lidl;Lidl;e;Biscuits;France;1971.0;17.0;72.2;35.0;2.0;6.3;0.55;http://fr.openfoodfacts.org/images/products/20332389/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/20332389/front.10.200.jpg;1510245098
20338046;http://world-fr.openfoodfacts.org/produit/20338046/saveur-moutarde-crusti-croc;Saveur Moutarde;Crusti Croc;Lidl;d;Chips et frites;France;2251.0;34.0;50.5;1.3;;6.0;2.15;http://fr.openfoodfacts.org/images/products/20338046/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/20338046/front.12.200.jpg;1487169680
20338053;http://world-fr.openfoodfacts.org/produit/20338053/barbecue-crusti-croc;Barbecue;Crusti Croc;Lidl;d;Chips et frites;France;2251.0;34.0;50.5;2.8;;6.0;1.5;;;1512466378
20338077;http://world-fr.openfoodfacts.org/produit/20338077/saveur-bolognaise-crusti-croc;Saveur Bolognaise;Crusti Croc;LIDL,Lidl;d;Chips et frites;France;2251.0;34.0;50.5;1.7;;6.0;1.35;;;1507805883
20350147;http://world-fr.openfoodfacts.org/produit/20350147/petit-beurre-chocolat-blanc-sondey;Petit beurre chocolat blanc;Sondey;Lidl;e;Biscuits;France;2111.0;24.0;64.0;34.0;2.2;6.9;0.508;http://fr.openfoodfacts.org/images/products/20350147/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20350147/front.6.200.jpg;1423847698
20350154;http://world-fr.openfoodfacts.org/produit/20350154/sables-chocolat-coco-sondey;Sablés chocolat-coco;Sondey;Lidl;e;Biscuits;France;2190.0;29.2;55.6;23.6;;7.6;1.12;http://fr.openfoodfacts.org/images/products/20350154/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/20350154/front.7.200.jpg;1446370364
20381523;http://world-fr.openfoodfacts.org/produit/20381523/evo-choc-sondey;Evo Choc;Sondey;Lidl;e;Biscuits;France;2054.0;23.0;63.0;36.0;;6.0;0.72;http://fr.openfoodfacts.org/images/products/20381523/front.15.400.jpg;http://fr.openfoodfacts.org/images/products/20381523/front.15.200.jpg;1506153282
20389994;http://world-fr.openfoodfacts.org/produit/20389994/neo-sondey;Neo;Sondey;LIDL;e;Biscuits;France;2034.0;22.0;64.0;37.0;;6.0;0.73;http://fr.openfoodfacts.org/images/products/20389994/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/20389994/front.7.200.jpg;1460279294
20396141;http://world-fr.openfoodfacts.org/produit/20396141/palmiers-sondey;Palmiers;Sondey;;e;Biscuits;France;2233.0;30.5;58.0;20.0;;6.0;1.52;;;1477748995
20396145;http://world-fr.openfoodfacts.org/produit/20396145/palmiers-feuilletes-croustillants-sondey;Palmiers feuilletés croustillants;Sondey;LIDL;e;Biscuits;France;2234.0;30.5;58.0;20.0;;6.0;1.55;http://fr.openfoodfacts.org/images/products/20396145/front.22.400.jpg;http://fr.openfoodfacts.org/images/products/20396145/front.22.200.jpg;1506968908
20398989;http://world-fr.openfoodfacts.org/produit/20398989/biscuits-cuillers-sondey;Biscuits cuillers;Sondey;;d;Biscuits;France;1460.0;3.4;72.0;47.0;0.0;7.0;0.4;http://fr.openfoodfacts.org/images/products/20398989/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/20398989/front.5.200.jpg;1492280398
20409559;http://world-fr.openfoodfacts.org/produit/20409559/pommes-rissolees-harvest-basket;Pommes Rissolées;Harvest Basket;Lidl;b;Chips et frites;France;540.0;3.6;20.3;0.2;;2.6;0.06;;;1499678604
20422479;http://world-fr.openfoodfacts.org/produit/20422479/neo-sondey;NEO;Sondey;Lidl;e;Biscuits;France;2064.0;23.0;63.0;39.0;0.0;6.4;0.68;http://fr.openfoodfacts.org/images/products/20422479/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20422479/front.6.200.jpg;1438759655
20443603;http://world-fr.openfoodfacts.org/produit/20443603/tartelettes-citron-sondey;Tartelettes citron;Sondey;Lidl;e;Biscuits;France;1890.0;17.5;66.9;28.8;;5.2;0.1;http://fr.openfoodfacts.org/images/products/20443603/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/20443603/front.3.200.jpg;1476088744
20466206;http://world-fr.openfoodfacts.org/produit/20466206/craquante-nature-crusti-croc;Craquante Nature;Crusti croc;;d;Chips et frites;France;2201.0;34.0;46.8;0.6;;5.9;1.3;;;1509890709
2046663099997;http://world-fr.openfoodfacts.org/produit/2046663099997/bolognese-chips-hema;Bolognese Chips ;Hema;Hema;c;Chips et frites;France;2265.0;33.1;53.0;2.9;4.0;6.3;1.12;http://fr.openfoodfacts.org/images/products/204/666/309/9997/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/204/666/309/9997/front.3.200.jpg;1484735579
2048654099993;http://world-fr.openfoodfacts.org/produit/2048654099993/biscuits-au-chocolat-au-lait-hema;Biscuits au Chocolat au Lait;Hema;Hema;e;Biscuits;France;2301.0;24.4;64.4;37.0;1.9;6.2;0.75;;;1511887224
20492632;http://world-fr.openfoodfacts.org/produit/20492632/envitas-cacao-sondey;Envitas Cacao;Sondey;LIDL;d;Biscuits;France;2084.0;21.0;68.0;29.0;4.0;7.0;0.63;http://fr.openfoodfacts.org/images/products/20492632/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/20492632/front.10.200.jpg;1494580399
20496470;http://world-fr.openfoodfacts.org/produit/20496470/hot-spicy-crusti-croc;Hot & Spicy;Crusti Croc;Lidl;c;Chips et frites;France;2141.0;27.0;61.3;4.6;4.0;4.0;1.6;http://fr.openfoodfacts.org/images/products/20496470/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/20496470/front.5.200.jpg;1509889340
20496494;http://world-fr.openfoodfacts.org/produit/20496494/chips-gout-bacon-crusti-croc;Chips Goût Bacon;Crusti croc;;c;Chips et frites;France;2138.0;27.0;62.0;5.0;4.0;4.0;1.15;http://fr.openfoodfacts.org/images/products/20496494/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/20496494/front.3.200.jpg;1485805570
20550196;http://world-fr.openfoodfacts.org/produit/20550196/crusti-croc-paprika;Crusti Croc Paprika ;Crusti Croc;Lidl;d;Chips et frites;France;2127.0;26.9;60.3;5.3;;3.8;1.3;http://fr.openfoodfacts.org/images/products/20550196/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/20550196/front.12.200.jpg;1484844021
20550219;http://world-fr.openfoodfacts.org/produit/20550219/tuiles-sourcream-onion-crusti-croc;Tuiles Sourcream & Onion;Crusti Croc,Lidl;Lidl;c;Chips et frites;France;2079.0;25.2;61.5;5.71;3.74;4.31;1.13;http://fr.openfoodfacts.org/images/products/20550219/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/20550219/front.3.200.jpg;1511811655
2058233599998;http://world-fr.openfoodfacts.org/produit/2058233599998/biscuits-aux-fruits-secs-aux-raisins-hema;Biscuits aux Fruits Secs aux Raisins;Hema;Hema;d;Biscuits;France;1677.0;7.9;74.6;37.4;3.5;5.1;0.64;;;1484314921
20616793;http://world-fr.openfoodfacts.org/produit/20616793/wholemeal-cookies-with-thyme-honey-and-oat-flakes-eridanous;Wholemeal cookies with thyme honey and oat flakes;Eridanous,Lidl;Lidl;e;Biscuits;France;1861.0;15.5;64.0;18.8;;8.4;1.2;http://fr.openfoodfacts.org/images/products/20616793/front.11.400.jpg;http://fr.openfoodfacts.org/images/products/20616793/front.11.200.jpg;1460453355
20619466;http://world-fr.openfoodfacts.org/produit/20619466/pasticcini-con-ripieno-al-cacao-italiamo;Pasticcini con Ripieno al Cacao;Italiamo,Lidl;Lidl;e;Biscuits;France;2121.0;27.0;58.8;28.0;;6.0;0.4;;;1497939482
20621001;http://world-fr.openfoodfacts.org/produit/20621001/les-sables-coeur-pomme-tatin-sondey;Les Sablés coeur pomme tatin;Sondey;LIDL;e;Biscuits;France;2083.0;23.0;66.0;32.0;;5.5;0.7300000000000011;;;1511895534
20627096;http://world-fr.openfoodfacts.org/produit/20627096/captain-rondo-vanilla-sondey;Captain Rondo vanilla;Sondey;LIDL;e;Biscuits;France;2089.0;22.0;70.0;41.0;;4.1;0.3;http://fr.openfoodfacts.org/images/products/20627096/front.19.400.jpg;http://fr.openfoodfacts.org/images/products/20627096/front.19.200.jpg;1448127382
20638658;http://world-fr.openfoodfacts.org/produit/20638658/classique-crusti-croc;Classique;Crusti Croc;Lidl;c;Chips et frites;France;2297.0;34.9;51.8;0.5;4.33;5.3;1.24;http://fr.openfoodfacts.org/images/products/20638658/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20638658/front.6.200.jpg;1492768351
20638672;http://world-fr.openfoodfacts.org/produit/20638672/craquante-nature-crusti-croc;Craquante nature;Crusti Croc;LIDL;d;Chips et frites;France;2292.0;35.1;51.0;0.4;;5.5;1.2;http://fr.openfoodfacts.org/images/products/20638672/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/20638672/front.10.200.jpg;1505331460
20638689;http://world-fr.openfoodfacts.org/produit/20638689/chips-de-pomme-de-terre-a-l-ancienne-crusti-croc;Chips de pomme de terre à l'ancienne;Crusti croc;;d;Chips et frites;France;2368.0;37.5;49.0;0.4;;5.5;1.2;;;1502790987
